id_venda,data_venda,produto,categoria,marca,preco_unitario,quantidade,desconto,regiao,estado,forma_pagamento,canal_venda
227,2024-03-21,Redmi Note 13,Smartphones,Xiaomi,1712.9,1,0.0,Nordeste,PI,Cartão de Crédito,Online
228,2024-03-23,Teclado Mecânico,Acessórios,Redragon,250.48,2,0.0,Sudeste,SP,Pix,Online
229,2024-03-23,Galaxy S24,Smartphones,Samsung,4800.71,1,0.0,Sudeste,MG,Cartão de Crédito,Online
230,2024-03-23,Carregador Turbo 65W,Acessórios,Anker,153.9,2,0.0,Sudeste,SP,Cartão de Crédito,Loja Física
231,2024-03-23,MacBook Air M2,Notebooks,Apple,8680.34,2,0.1,Sul,RS,Boleto,Online
232,2024-03-24,Carregador Turbo 65W,Acessórios,Anker,142.1,1,0.0,Sudeste,SP,Cartão de Crédito,Loja Física
233,2024-03-25,PlayStation 5,Games,Sony,3977.02,1,0.0,Centro-Oeste,GO,Pix,Online
234,2024-03-25,Nintendo Switch,Games,Nintendo,2701.34,1,0.05,Sudeste,SP,Boleto,Loja Física
235,2024-03-26,Carregador Turbo 65W,Acessórios,Anker,148.29,2,0.0,Sul,PR,Cartão de Crédito,Loja Física
236,2024-03-27,Carregador Turbo 65W,Acessórios,Anker,154.21,3,0.05,Sudeste,SP,Pix,Online
237,2024-03-27,"Smart TV 43"" Full HD",TVs,TCL,1730.75,1,0.0,Sudeste,SP,Cartão de Débito,Online
238,2024-03-27,"Smart TV 50"" 4K",TVs,Samsung,2701.29,1,0.1,Centro-Oeste,GO,Pix,Online
239,2024-03-27,Mi Band 8,Wearables,Xiaomi,301.48,1,0.05,Sudeste,SP,Pix,Loja Física
240,2024-03-28,Carregador Turbo 65W,Acessórios,Anker,151.83,1,0.0,Sudeste,SP,Pix,Loja Física
241,2024-03-28,Xbox Series S,Games,Microsoft,2378.5,1,0.05,Nordeste,CE,Cartão de Crédito,Loja Física
242,2024-03-29,Fone Bluetooth Redmi Buds,Áudio,Xiaomi,189.66,4,0.0,Sul,RS,Cartão de Débito,Online
243,2024-03-30,Apple Watch SE,Wearables,Apple,2406.3,1,0.1,Sudeste,SP,Pix,Online
244,2024-03-30,AirPods Pro,Áudio,Apple,1816.0,1,0.0,Sudeste,SP,Cartão de Crédito,Online
245,2024-03-30,Cabo USB-C 2m,Acessórios,Baseus,37.52,1,0.15,Sul,PR,Cartão de Crédito,Online
246,2024-03-30,iPhone 15,Smartphones,Apple,5532.64,1,0.0,Nordeste,PI,Cartão de Débito,Loja Física
247,2024-03-30,Xbox Series S,Games,Microsoft,2508.38,1,0.05,Sudeste,RJ,Cartão de Crédito,Loja Física
248,2024-03-31,Mouse Sem Fio,Acessórios,Logitech,124.33,3,0.05,Sudeste,SP,Cartão de Crédito,Online
249,2024-03-31,Mi Band 8,Wearables,Xiaomi,284.74,1,0.0,Sudeste,SP,Boleto,Online
250,2024-03-31,Mouse Sem Fio,Acessórios,Logitech,131.07,1,0.0,Nordeste,PI,Cartão de Crédito,Loja Física
251,2024-04-01,JBL Charge 5,Áudio,JBL,977.14,1,0.0,Sudeste,SP,Pix,Online
252,2024-04-01,"Smart TV 43"" Full HD",TVs,TCL,1705.54,1,0.05,Nordeste,PE,Cartão de Débito,Online
253,2024-04-01,Redmi Note 13,Smartphones,Xiaomi,1742.48,1,0.05,Sudeste,SP,Cartão de Crédito,Loja Física
254,2024-04-01,JBL Charge 5,Áudio,JBL,992.41,2,0.1,Nordeste,CE,Cartão de Crédito,Online
255,2024-04-01,"Smart TV 55"" OLED",TVs,LG,6179.2,1,0.1,Sul,PR,Cartão de Crédito,Loja Física
256,2024-04-01,Moto G84,Smartphones,Motorola,1522.74,1,0.15,Sudeste,SP,Cartão de Crédito,Online
257,2024-04-01,Inspiron 15,Notebooks,Dell,3671.38,3,0.0,Nordeste,PI,Cartão de Débito,Online
258,2024-04-01,Mouse Sem Fio,Acessórios,Logitech,130.4,1,0.0,Sudeste,RJ,Pix,Online
259,2024-04-02,Teclado Mecânico,Acessórios,Redragon,253.17,2,0.0,Nordeste,CE,Cartão de Débito,Online
260,2024-04-02,AirPods Pro,Áudio,Apple,1929.42,3,0.15,Sudeste,RJ,Cartão de Crédito,Online
261,2024-04-03,AirPods Pro,Áudio,Apple,1808.19,1,0.15,Sudeste,RJ,Pix,Online
262,2024-04-03,Mouse Sem Fio,Acessórios,Logitech,134.67,1,0.05,Sudeste,RJ,Pix,Online
263,2024-04-04,Carregador Turbo 65W,Acessórios,Anker,141.68,2,0.0,Sul,PR,Cartão de Crédito,Online
264,2024-04-04,Ideapad 3,Notebooks,Lenovo,3025.79,1,0.0,Sudeste,RJ,Cartão de Crédito,Online
265,2024-04-04,"Smart TV 50"" 4K",TVs,Samsung,2685.0,1,0.0,Norte,PA,Boleto,Loja Física
266,2024-04-04,Moto G84,Smartphones,Motorola,1449.18,1,0.0,Sudeste,SP,Cartão de Crédito,Online
267,2024-04-04,Moto G84,Smartphones,Motorola,1451.17,1,0.0,Sudeste,SP,Pix,Online
268,2024-04-05,AirPods Pro,Áudio,Apple,1934.52,1,0.0,Sudeste,ES,Cartão de Crédito,Online
269,2024-04-05,Moto G84,Smartphones,Motorola,1433.19,1,0.0,Sudeste,SP,Cartão de Crédito,Loja Física
270,2024-04-05,Cabo USB-C 2m,Acessórios,Baseus,38.07,2,0.1,Nordeste,PE,,Loja Física
271,2024-04-05,Xbox Series S,Games,Microsoft,2546.18,1,0.0,Sudeste,SP,Cartão de Crédito,Online
272,2024-04-05,Xbox Series S,Games,Microsoft,2604.93,1,0.1,Sul,PR,Cartão de Crédito,Online
273,2024-04-05,Teclado Mecânico,Acessórios,Redragon,251.52,1,0.15,Nordeste,BA,Cartão de Débito,Online
274,2024-04-05,PlayStation 5,Games,Sony,4029.23,1,0.0,Centro-Oeste,GO,Cartão de Crédito,Online
275,2024-04-05,Mouse Sem Fio,Acessórios,Logitech,125.85,1,0.1,Sudeste,RJ,Boleto,Online
276,2024-04-06,AirPods Pro,Áudio,Apple,1828.83,1,0.0,Sudeste,SP,Cartão de Crédito,Online
277,2024-04-06,Cabo USB-C 2m,Acessórios,Baseus,38.37,1,0.0,Nordeste,PI,Cartão de Crédito,Online
278,2024-04-06,AirPods Pro,Áudio,Apple,1993.81,1,0.0,Sul,SC,Cartão de Crédito,Loja Física
279,2024-04-06,Fone Bluetooth Redmi Buds,Áudio,Xiaomi,197.56,1,0.05,Sudeste,SP,Boleto,Loja Física
280,2024-04-07,"Smart TV 50"" 4K",TVs,Samsung,2742.52,1,0.0,Nordeste,PE,Cartão de Crédito,Online
281,2024-04-07,iPhone 15,Smartphones,Apple,5755.64,2,0.0,Sudeste,SP,Pix,Online
282,2024-04-07,Inspiron 15,Notebooks,Dell,3452.71,1,0.0,Nordeste,PE,Pix,Online
283,2024-04-07,"Smart TV 55"" OLED",TVs,LG,6274.97,1,0.0,Sudeste,MG,Cartão de Débito,Loja Física
284,2024-04-07,Ideapad 3,Notebooks,Lenovo,2971.82,1,0.0,Sudeste,RJ,Cartão de Crédito,Online
285,2024-04-08,iPhone 15,Smartphones,Apple,5727.2,1,0.0,Sul,RS,Pix,Loja Física
286,2024-04-08,Cabo USB-C 2m,Acessórios,Baseus,39.55,2,0.0,Centro-Oeste,GO,Cartão de Débito,Online
287,2024-04-08,"Smart TV 55"" OLED",TVs,LG,6221.77,1,0.0,Sul,RS,Cartão de Crédito,Online
288,2024-04-09,Fone Bluetooth Redmi Buds,Áudio,Xiaomi,193.23,5,0.05,Centro-Oeste,GO,Cartão de Crédito,Loja Física
289,2024-04-09,JBL Charge 5,Áudio,JBL,1048.05,1,0.0,Sudeste,RJ,Cartão de Crédito,Online
290,2024-04-09,MacBook Air M2,Notebooks,Apple,9252.72,1,0.0,Nordeste,CE,Cartão de Crédito,Online
291,2024-04-10,Mi Band 8,Wearables,Xiaomi,303.44,1,0.0,Sudeste,SP,Cartão de Crédito,Loja Física
292,2024-04-10,Galaxy Watch 6,Wearables,Samsung,1709.25,1,0.0,Sudeste,SP,Pix,Loja Física
293,2024-04-10,Redmi Note 13,Smartphones,Xiaomi,1691.39,1,0.0,Norte,PA,Pix,Loja Física
294,2024-04-10,Moto G84,Smartphones,Motorola,1464.65,1,0.0,Sul,RS,Cartão de Crédito,Loja Física
295,2024-04-10,Cabo USB-C 2m,Acessórios,Baseus,39.54,2,0.15,Sudeste,SP,Cartão de Crédito,Loja Física
296,2024-04-10,"Smart TV 43"" Full HD",TVs,TCL,1704.91,1,0.0,Norte,PA,Cartão de Crédito,Online
297,2024-04-11,JBL Charge 5,Áudio,JBL,1019.61,1,0.0,Sudeste,SP,Cartão de Crédito,Online
298,2024-04-11,Mi Band 8,Wearables,Xiaomi,310.74,1,0.05,Sul,RS,Pix,Online
299,2024-04-11,Redmi Note 13,Smartphones,Xiaomi,1706.95,1,0.0,Nordeste,PE,Pix,Online
300,2024-04-11,Carregador Turbo 65W,Acessórios,Anker,145.57,1,0.15,Centro-Oeste,GO,Cartão de Crédito,Online
301,2024-04-12,AirPods Pro,Áudio,Apple,1973.21,1,0.0,Sudeste,ES,Cartão de Crédito,Online
302,2024-04-12,Cabo USB-C 2m,Acessórios,Baseus,40.33,1,0.1,Sul,RS,Pix,Loja Física
303,2024-04-13,Cabo USB-C 2m,Acessórios,Baseus,39.61,2,0.15,Centro-Oeste,GO,Pix,Online
304,2024-04-13,Cabo USB-C 2m,Acessórios,Baseus,38.7,2,0.15,Sudeste,MG,Pix,Online
305,2024-04-13,Carregador Turbo 65W,Acessórios,Anker,149.52,1,0.0,Sudeste,SP,Cartão de Crédito,Online
306,2024-04-13,Teclado Mecânico,Acessórios,Redragon,240.46,3,0.1,Sudeste,ES,Cartão de Crédito,Online
307,2024-04-13,Redmi Note 13,Smartphones,Xiaomi,1665.98,1,0.05,Sudeste,SP,Pix,Loja Física
308,2024-04-14,Moto G84,Smartphones,Motorola,1568.09,1,0.05,Nordeste,PE,Cartão de Crédito,Online
309,2024-04-14,Carregador Turbo 65W,Acessórios,Anker,150.43,3,0.0,Sul,PR,Cartão de Crédito,Loja Física
310,2024-04-14,Mouse Sem Fio,Acessórios,Logitech,129.37,1,0.05,Sudeste,RJ,Cartão de Crédito,Online
311,2024-04-15,"Smart TV 50"" 4K",TVs,Samsung,2690.05,1,0.0,Centro-Oeste,MT,Cartão de Crédito,Online
312,2024-04-15,JBL Charge 5,Áudio,JBL,992.38,1,0.1,Nordeste,BA,Cartão de Crédito,Online
313,2024-04-15,"Smart TV 43"" Full HD",TVs,TCL,1754.55,2,0.0,Centro-Oeste,MT,Boleto,Online
314,2024-04-15,Xbox Series S,Games,Microsoft,2561.31,1,0.05,Nordeste,CE,Cartão de Crédito,Online
315,2024-04-16,Redmi Note 13,Smartphones,Xiaomi,1709.84,1,0.0,Norte,PA,Pix,Loja Física
316,2024-04-16,JBL Charge 5,Áudio,JBL,1013.89,1,0.0,Centro-Oeste,MT,Pix,Loja Física
317,2024-04-17,Teclado Mecânico,Acessórios,Redragon,253.71,1,0.0,Sudeste,RJ,Cartão de Crédito,Online
318,2024-04-17,Redmi Note 13,Smartphones,Xiaomi,1701.37,1,0.05,Nordeste,PI,Cartão de Crédito,Online
319,2024-04-17,JBL Charge 5,Áudio,JBL,1031.74,1,0.0,Centro-Oeste,GO,Pix,Online
320,2024-04-17,Mi Band 8,Wearables,Xiaomi,294.62,3,0.0,Sudeste,SP,Cartão de Crédito,Online
321,2024-04-18,Inspiron 15,Notebooks,Dell,3471.89,1,0.05,Sudeste,SP,Cartão de Crédito,Online
322,2024-04-18,Cabo USB-C 2m,Acessórios,Baseus,37.08,3,0.15,Sudeste,MG,Cartão de Crédito,Online
323,2024-04-18,Cabo USB-C 2m,Acessórios,Baseus,38.08,4,0.0,Sudeste,SP,Pix,Online
324,2024-04-18,Galaxy S24,Smartphones,Samsung,4551.69,1,0.15,Nordeste,PE,Boleto,Loja Física
325,2024-04-18,"Smart TV 55"" OLED",TVs,LG,6038.54,1,0.0,Sudeste,SP,Cartão de Crédito,Online
326,2024-04-18,Cabo USB-C 2m,Acessórios,Baseus,40.08,3,0.1,Sul,RS,Cartão de Crédito,Online
327,2024-04-19,Galaxy S24,Smartphones,Samsung,4489.96,2,0.15,Sudeste,RJ,Cartão de Crédito,Loja Física
328,2024-04-20,AirPods Pro,Áudio,Apple,1969.34,1,0.05,Centro-Oeste,DF,Cartão de Crédito,Loja Física
329,2024-04-20,Mouse Sem Fio,Acessórios,Logitech,129.32,2,0.05,Nordeste,PI,Pix,Loja Física
330,2024-04-20,Mi Band 8,Wearables,Xiaomi,308.56,2,0.0,Sul,RS,Cartão de Crédito,Online
331,2024-04-20,Nintendo Switch,Games,Nintendo,2779.76,1,0.05,Sudeste,SP,Cartão de Crédito,Online
332,2024-04-20,Mouse Sem Fio,Acessórios,Logitech,132.98,3,0.0,Sul,RS,Cartão de Crédito,Online
333,2024-04-21,Fone Bluetooth Redmi Buds,Áudio,Xiaomi,206.05,5,0.0,Sudeste,RJ,Cartão de Crédito,Online
334,2024-04-21,Inspiron 15,Notebooks,Dell,3450.76,1,0.0,Sudeste,RJ,Cartão de Crédito,Online
335,2024-04-21,Cabo USB-C 2m,Acessórios,Baseus,37.08,1,0.15,Nordeste,CE,Cartão de Débito,Online
336,2024-04-23,Ideapad 3,Notebooks,Lenovo,2818.15,2,0.0,Sudeste,SP,Pix,Online
337,2024-04-23,PlayStation 5,Games,Sony,4139.74,2,0.0,Sudeste,MG,Pix,Loja Física
338,2024-04-23,Aspire 5,Notebooks,Acer,3115.0,1,0.0,Centro-Oeste,GO,Cartão de Crédito,Loja Física
339,2024-04-24,Inspiron 15,Notebooks,Dell,3622.66,1,0.0,Centro-Oeste,GO,Cartão de Crédito,Online
340,2024-04-24,Galaxy Watch 6,Wearables,Samsung,1829.31,1,0.05,Sul,RS,Cartão de Débito,Loja Física
341,2024-04-24,Mouse Sem Fio,Acessórios,Logitech,123.03,4,0.0,Sudeste,ES,Pix,Loja Física
342,2024-04-25,"Smart TV 50"" 4K",TVs,Samsung,2820.09,1,0.0,Sul,RS,Pix,Loja Física
343,2024-04-25,Carregador Turbo 65W,Acessórios,Anker,151.11,1,0.0,Centro-Oeste,DF,Pix,Online
344,2024-04-25,Galaxy S24,Smartphones,Samsung,4725.77,1,0.0,Nordeste,BA,Pix,Online
345,2024-04-26,Fone Bluetooth Redmi Buds,Áudio,Xiaomi,193.35,2,0.0,Sudeste,SP,Cartão de Crédito,Loja Física
346,2024-04-26,Teclado Mecânico,Acessórios,Redragon,251.39,1,0.0,Sudeste,SP,Pix,Loja Física
347,2024-04-26,Apple Watch SE,Wearables,Apple,2504.01,1,0.05,Nordeste,BA,Cartão de Crédito,Online
348,2024-04-27,Aspire 5,Notebooks,Acer,2855.64,1,0.1,Centro-Oeste,DF,Pix,Online
349,2024-04-27,AirPods Pro,Áudio,Apple,1989.44,1,0.05,Sudeste,SP,Cartão de Crédito,Loja Física
350,2024-04-27,Redmi Note 13,Smartphones,Xiaomi,1617.9,1,0.0,Sul,PR,Cartão de Crédito,Loja Física
351,2024-04-27,Aspire 5,Notebooks,Acer,3040.49,2,0.1,Nordeste,PE,Cartão de Crédito,Loja Física
352,2024-04-27,Redmi Note 13,Smartphones,Xiaomi,1688.2,2,0.05,Sudeste,SP,Pix,Online
353,2024-04-27,Teclado Mecânico,Acessórios,Redragon,237.14,2,0.0,Sudeste,SP,Cartão de Crédito,Loja Física
354,2024-04-27,Cabo USB-C 2m,Acessórios,Baseus,37.56,3,0.0,Nordeste,PE,Cartão de Crédito,Online
355,2024-04-28,Fone Bluetooth Redmi Buds,Áudio,Xiaomi,194.0,5,0.05,Centro-Oeste,DF,Boleto,Online
356,2024-04-28,JBL Charge 5,Áudio,JBL,999.06,1,0.05,Sudeste,SP,Cartão de Crédito,Online
357,2024-04-28,JBL Charge 5,Áudio,JBL,983.26,1,0.05,Nordeste,PI,Cartão de Crédito,Online
358,2024-04-28,"Smart TV 43"" Full HD",TVs,TCL,1722.69,1,0.0,Centro-Oeste,DF,Cartão de Crédito,Online
359,2024-04-28,JBL Charge 5,Áudio,JBL,1027.16,1,0.0,Sudeste,SP,Cartão de Crédito,Online
360,2024-04-28,Fone Bluetooth Redmi Buds,Áudio,Xiaomi,208.79,1,0.05,Sul,SC,Pix,Online
361,2024-04-29,Mi Band 8,Wearables,Xiaomi,300.9,1,0.05,Nordeste,BA,Cartão de Crédito,Online
362,2024-04-29,AirPods Pro,Áudio,Apple,1924.6,1,0.15,Nordeste,BA,Cartão de Débito,Online
363,2024-04-30,Carregador Turbo 65W,Acessórios,Anker,150.88,3,0.0,Sudeste,RJ,Pix,Online
364,2024-04-30,Moto G84,Smartphones,Motorola,1428.76,1,0.0,Sudeste,MG,Pix,Loja Física
365,2024-04-30,Cabo USB-C 2m,Acessórios,Baseus,39.15,2,0.0,Sudeste,SP,Boleto,Online
366,2024-05-01,Fone Bluetooth Redmi Buds,Áudio,Xiaomi,192.93,2,0.0,Sudeste,MG,Cartão de Débito,Online
367,2024-05-01,Cabo USB-C 2m,Acessórios,Baseus,39.47,2,0.05,Nordeste,PI,Cartão de Crédito,Online
368,2024-05-02,iPhone 15,Smartphones,Apple,5606.57,1,0.1,Sul,PR,Cartão de Crédito,Online
369,2024-05-02,Carregador Turbo 65W,Acessórios,Anker,156.19,1,0.1,Nordeste,PE,Cartão de Débito,Online
370,2024-05-02,"Smart TV 43"" Full HD",TVs,TCL,1694.41,1,0.05,Nordeste,CE,Pix,Online
371,2024-05-02,PlayStation 5,Games,Sony,3911.08,2,0.05,Sudeste,MG,Cartão de Crédito,Loja Física
372,2024-05-02,iPhone 15,Smartphones,Apple,5475.08,2,0.05,Nordeste,PI,Pix,Online
373,2024-05-02,Cabo USB-C 2m,Acessórios,Baseus,38.81,1,0.1,Sul,PR,Cartão de Crédito,Online
374,2024-05-02,"Smart TV 55"" OLED",TVs,LG,5845.96,1,0.0,Sudeste,SP,Cartão de Débito,Online
375,2024-05-03,iPhone 15,Smartphones,Apple,5710.7,1,0.05,Sudeste,ES,Cartão de Crédito,Online
376,2024-05-03,Cabo USB-C 2m,Acessórios,Baseus,40.66,2,0.0,Sudeste,MG,Cartão de Crédito,Online
377,2024-05-03,"Smart TV 43"" Full HD",TVs,TCL,1700.17,1,0.0,Sul,PR,Cartão de Débito,Loja Física
378,2024-05-03,"Smart TV 50"" 4K",TVs,Samsung,2769.89,2,0.2,Sul,SC,Pix,Loja Física
379,2024-05-04,Aspire 5,Notebooks,Acer,3046.44,1,0.0,Centro-Oeste,DF,Pix,Loja Física
380,2024-05-04,Moto G84,Smartphones,Motorola,1468.73,3,0.05,Sudeste,MG,Cartão de Crédito,Online
381,2024-05-04,"Smart TV 55"" OLED",TVs,LG,5751.32,1,0.0,Sudeste,SP,Cartão de Crédito,Online
382,2024-05-04,Galaxy S24,Smartphones,Samsung,4812.64,2,0.05,Norte,AM,Cartão de Crédito,Loja Física
383,2024-05-04,Moto G84,Smartphones,Motorola,1429.46,1,0.0,Nordeste,PI,Cartão de Débito,Online
384,2024-05-04,AirPods Pro,Áudio,Apple,1899.34,1,0.0,Nordeste,PE,Cartão de Débito,Loja Física
385,2024-05-05,Ideapad 3,Notebooks,Lenovo,2959.84,1,0.0,Sudeste,ES,Cartão de Crédito,Online
386,2024-05-05,"Smart TV 50"" 4K",TVs,Samsung,2771.45,1,0.0,Norte,PA,Pix,Loja Física
387,2024-05-05,Fone Bluetooth Redmi Buds,Áudio,Xiaomi,205.52,4,0.0,Norte,PA,Cartão de Crédito,Loja Física
388,2024-05-05,Moto G84,Smartphones,Motorola,1541.4,1,0.0,Sudeste,SP,Cartão de Crédito,Online
389,2024-05-06,Cabo USB-C 2m,Acessórios,Baseus,39.38,1,0.0,Centro-Oeste,GO,Cartão de Débito,Online
390,2024-05-06,Mi Band 8,Wearables,Xiaomi,290.66,1,0.0,Norte,PA,Pix,Loja Física
391,2024-05-06,Galaxy Watch 6,Wearables,Samsung,1873.18,1,0.1,Sudeste,SP,Cartão de Crédito,Loja Física
392,2024-05-07,"Smart TV 50"" 4K",TVs,Samsung,2709.34,1,0.05,Centro-Oeste,DF,Cartão de Crédito,Online
393,2024-05-07,Moto G84,Smartphones,Motorola,1556.59,1,0.0,Sudeste,SP,Boleto,Loja Física
394,2024-05-07,Cabo USB-C 2m,Acessórios,Baseus,38.08,3,0.0,Nordeste,PE,Cartão de Crédito,Online
395,2024-05-07,"Smart TV 43"" Full HD",TVs,TCL,1704.67,1,0.0,Sudeste,RJ,Cartão de Crédito,Online
396,2024-05-07,Apple Watch SE,Wearables,Apple,2524.79,1,0.0,Centro-Oeste,GO,Cartão de Crédito,Loja Física
397,2024-05-07,Galaxy Watch 6,Wearables,Samsung,1836.71,1,0.0,Centro-Oeste,DF,Cartão de Crédito,Online
398,2024-05-08,Carregador Turbo 65W,Acessórios,Anker,150.14,1,0.05,Nordeste,CE,Pix,Online
399,2024-05-08,PlayStation 5,Games,Sony,4097.48,1,0.0,Nordeste,CE,Cartão de Crédito,Loja Física
400,2024-05-08,iPhone 15,Smartphones,Apple,5441.68,1,0.05,Sul,SC,Pix,Online
401,2024-05-08,Ideapad 3,Notebooks,Lenovo,3037.5,1,0.0,Norte,AM,Cartão de Crédito,Loja Física
402,2024-05-09,Ideapad 3,Notebooks,Lenovo,2872.66,2,0.05,Nordeste,PE,Cartão de Crédito,Online
403,2024-05-10,Moto G84,Smartphones,Motorola,1459.63,1,0.0,Sudeste,SP,Cartão de Débito,Online
404,2024-05-10,"Smart TV 55"" OLED",TVs,LG,5998.75,1,0.0,Sudeste,MG,Pix,Online
405,2024-05-10,Nintendo Switch,Games,Nintendo,2717.47,1,0.1,Sul,RS,Cartão de Crédito,Loja Física
406,2024-05-10,"Smart TV 50"" 4K",TVs,Samsung,2669.14,1,0.05,Sudeste,MG,Pix,Loja Física
407,2024-05-10,Mi Band 8,Wearables,Xiaomi,309.36,2,0.15,Norte,AM,Cartão de Crédito,Online
408,2024-05-10,Redmi Note 13,Smartphones,Xiaomi,1620.95,1,0.0,Sudeste,MG,Cartão de Crédito,Online
409,2024-05-10,Galaxy S24,Smartphones,Samsung,4531.93,1,0.0,Centro-Oeste,DF,Boleto,Loja Física
410,2024-05-11,Inspiron 15,Notebooks,Dell,3647.84,2,0.05,Sudeste,RJ,Pix,Online
411,2024-05-11,"Smart TV 55"" OLED",TVs,LG,5914.54,2,0.15,Sudeste,SP,Cartão de Crédito,Online
412,2024-05-12,"Smart TV 43"" Full HD",TVs,TCL,1676.49,1,0.1,Nordeste,PE,Cartão de Débito,Online
413,2024-05-12,Moto G84,Smartphones,Motorola,1448.48,1,0.15,Centro-Oeste,GO,Pix,Loja Física
414,2024-05-12,Apple Watch SE,Wearables,Apple,2469.69,1,0.0,Sudeste,SP,Pix,Online
415,2024-05-12,Fone Bluetooth Redmi Buds,Áudio,Xiaomi,202.05,1,0.0,Sudeste,MG,Cartão de Crédito,Loja Física
416,2024-05-12,"Smart TV 43"" Full HD",TVs,TCL,1762.38,1,0.0,Centro-Oeste,MT,Cartão de Débito,Loja Física
417,2024-05-13,Ideapad 3,Notebooks,Lenovo,2950.57,1,0.0,Centro-Oeste,GO,Cartão de Crédito,Loja Física
418,2024-05-13,Redmi Note 13,Smartphones,Xiaomi,1713.37,1,0.1,Norte,AM,Cartão de Crédito,Loja Física
419,2024-05-13,Mouse Sem Fio,Acessórios,Logitech,126.04,2,0.05,Sudeste,SP,Cartão de Débito,Online
420,2024-05-13,AirPods Pro,Áudio,Apple,1885.59,1,0.05,Sudeste,SP,Cartão de Crédito,Loja Física
421,2024-05-14,Moto G84,Smartphones,Motorola,1530.39,1,0.0,Sul,PR,Cartão de Crédito,Loja Física
422,2024-05-14,AirPods Pro,Áudio,Apple,1976.47,1,0.05,Sudeste,RJ,Cartão de Débito,Online
423,2024-05-14,Ideapad 3,Notebooks,Lenovo,2988.34,1,0.1,Sul,PR,Cartão de Crédito,Online
424,2024-05-14,Carregador Turbo 65W,Acessórios,Anker,152.21,1,0.0,Nordeste,BA,Cartão de Crédito,Online
425,2024-05-14,Mouse Sem Fio,Acessórios,Logitech,135.25,3,0.0,Sudeste,MG,Cartão de Crédito,Loja Física
426,2024-05-14,Ideapad 3,Notebooks,Lenovo,2899.62,2,0.2,Sudeste,SP,Boleto,Loja Física
427,2024-05-14,Inspiron 15,Notebooks,Dell,3560.89,1,0.2,Centro-Oeste,DF,Cartão de Crédito,Online
428,2024-05-14,"Smart TV 43"" Full HD",TVs,TCL,1674.95,1,0.1,Norte,AM,Cartão de Crédito,Online
429,2024-05-14,Apple Watch SE,Wearables,Apple,2569.85,1,0.0,Nordeste,PI,Cartão de Crédito,Online
430,2024-05-15,Mi Band 8,Wearables,Xiaomi,308.43,2,0.0,Sudeste,MG,Pix,Online
431,2024-05-15,Nintendo Switch,Games,Nintendo,2596.56,2,0.0,Sudeste,RJ,Cartão de Crédito,Online
432,2024-05-15,"Smart TV 43"" Full HD",TVs,TCL,1658.03,1,0.1,Sul,RS,Cartão de Crédito,Online
433,2024-05-16,Inspiron 15,Notebooks,Dell,3601.72,1,0.05,Nordeste,CE,Cartão de Crédito,Online
434,2024-05-16,Mi Band 8,Wearables,Xiaomi,285.06,4,0.0,Sudeste,SP,Cartão de Crédito,Online
435,2024-05-16,Mi Band 8,Wearables,Xiaomi,297.5,1,0.0,Norte,PA,Pix,Loja Física
436,2024-05-17,Redmi Note 13,Smartphones,Xiaomi,1614.97,1,0.0,Sudeste,SP,Boleto,Online
437,2024-05-17,Redmi Note 13,Smartphones,Xiaomi,1745.35,1,0.1,Centro-Oeste,DF,Pix,Online
438,2024-05-17,Mi Band 8,Wearables,Xiaomi,289.61,1,0.1,Sudeste,RJ,Cartão de Crédito,Loja Física
439,2024-05-17,Fone Bluetooth Redmi Buds,Áudio,Xiaomi,197.39,1,0.0,Nordeste,BA,Cartão de Crédito,Loja Física
440,2024-05-17,JBL Charge 5,Áudio,JBL,1019.42,1,0.0,Sul,RS,Cartão de Crédito,Online
441,2024-05-17,Aspire 5,Notebooks,Acer,3016.54,1,0.0,Sudeste,RJ,Cartão de Crédito,Online
442,2024-05-18,MacBook Air M2,Notebooks,Apple,9384.79,1,0.05,Centro-Oeste,MT,Cartão de Débito,Online
443,2024-05-18,Cabo USB-C 2m,Acessórios,Baseus,39.93,1,0.05,Sudeste,RJ,Boleto,Online
444,2024-05-19,Mi Band 8,Wearables,Xiaomi,311.91,1,0.0,Centro-Oeste,GO,Cartão de Crédito,Loja Física
445,2024-05-19,Redmi Note 13,Smartphones,Xiaomi,1707.43,1,0.0,Sul,PR,Cartão de Crédito,Loja Física
446,2024-05-19,Teclado Mecânico,Acessórios,Redragon,256.06,2,0.0,Sudeste,SP,Cartão de Crédito,Loja Física
447,2024-05-19,Moto G84,Smartphones,Motorola,1556.7,1,0.0,Nordeste,PE,Cartão de Crédito,Loja Física
448,2024-05-20,AirPods Pro,Áudio,Apple,1866.65,1,0.0,Nordeste,CE,Pix,Loja Física
449,2024-05-20,"Smart TV 50"" 4K",TVs,Samsung,2926.07,1,0.0,Sul,RS,Cartão de Crédito,Loja Física
450,2024-05-20,Ideapad 3,Notebooks,Lenovo,2865.06,1,0.0,Sudeste,SP,Cartão de Crédito,Loja Física
451,2024-05-20,Nintendo Switch,Games,Nintendo,2619.24,1,0.0,Sudeste,RJ,Cartão de Crédito,Loja Física
452,2024-05-21,Carregador Turbo 65W,Acessórios,Anker,150.14,1,0.05,Sudeste,SP,Cartão de Crédito,Online
453,2024-05-21,Redmi Note 13,Smartphones,Xiaomi,1747.23,2,0.15,Sudeste,SP,Pix,Online
